Cusip,SecurityType,Rate,MaturityDate,CallDate,Buy,Sell,EndOfDay,Date
912828ZZ6,TIPS,0.001250,2030-07-15,,93.234375,93.156250,93.093750,2023-04-10
91282CBF7,TIPS,0.001250,2031-01-15,,92.625000,92.562500,92.500000,2023-04-10
91282CCM1,TIPS,0.001250,2031-07-15,,92.343750,92.281250,92.218750,2023-04-10
91282CDX6,TIPS,0.001250,2032-01-15,,91.625000,91.562500,91.500000,2023-04-10
912810FQ6,TIPS,0.033750,2032-04-15,,118.437500,118.281250,118.218750,2023-04-10
91282CEZ0,TIPS,0.006250,2032-07-15,,95.750000,95.687500,95.593750,2023-04-10
91282CGK1,TIPS,0.011250,2033-01-15,,99.968750,99.906250,99.843750,2023-04-10
912810QF8,TIPS,0.021250,2040-02-15,,111.687500,111.531250,111.468750,2023-04-10
912810QP6,TIPS,0.021250,2041-02-15,,111.593750,111.437500,111.312500,2023-04-10
912810QV3,TIPS,0.007500,2042-02-15,,88.296875,88.156250,88.031250,2023-04-10
912810RA8,TIPS,0.006250,2043-02-15,,85.406250,85.250000,85.125000,2023-04-10
912810RF7,TIPS,0.013750,2044-02-15,,97.968750,97.812500,97.687500,2023-04-10
912810RL4,TIPS,0.007500,2045-02-15,,86.218750,86.062500,85.937500,2023-04-10
912810RR1,TIPS,0.010000,2046-02-15,,90.562500,90.406250,90.250000,2023-04-10
912810RW0,TIPS,0.008750,2047-02-15,,87.656250,87.500000,87.343750,2023-04-10
912810SB5,TIPS,0.010000,2048-02-15,,90.093750,89.937500,89.781250,2023-04-10
912810SG4,TIPS,0.010000,2049-02-15,,90.125000,89.968750,89.875000,2023-04-10
912810SM1,TIPS,0.002500,2050-02-15,,73.703125,73.562500,73.437500,2023-04-10
912810SV1,TIPS,0.001250,2051-02-15,,70.421875,70.281250,70.093750,2023-04-10
912810TE8,TIPS,0.001250,2052-02-15,,70.406250,70.281250,70.125000,2023-04-10
912810TP3,TIPS,0.015000,2053-02-15,,102.781250,102.656250,102.437500,2023-04-10
91282CBY6,MARKET BASED FRN,0.049401,2023-04-30,,0.000000,99.997825,99.995168,2023-04-10
91282CCQ2,MARKET BASED FRN,0.049351,2023-07-31,,99.952359,99.937126,99.924182,2023-04-10
91282CDE8,MARKET BASED FRN,0.049411,2023-10-31,,99.974101,99.932598,99.932598,2023-04-10
91282CDU2,MARKET BASED FRN,0.048905,2024-01-31,,99.967700,99.927747,99.899800,2023-04-10
91282CEL1,MARKET BASED FRN,0.048296,2024-04-30,,99.855258,99.777600,99.780186,2023-04-10
91282CFD8,MARKET BASED FRN,0.049432,2024-07-31,,99.917303,99.821681,99.821681,2023-04-10
91282CFS5,MARKET BASED FRN,0.050476,2024-10-31,,100.016436,99.940843,99.997506,2023-04-10
91282CGF2,MARKET BASED FRN,0.051084,2025-01-31,,100.071592,100.062865,100.071591,2023-04-10
912796YU7,MARKET BASED BILL,0.000000,2023-04-13,,0.000000,99.975778,99.987694,2023-04-11
912797LM7,MARKET BASED BILL,0.000000,2023-04-17,,0.000000,99.926667,99.937083,2023-04-11
912796CU1,MARKET BASED BILL,0.000000,2023-04-18,,99.917847,99.916000,99.927833,2023-04-11
912796V48,MARKET BASED BILL,0.000000,2023-04-20,,99.895375,99.890750,99.904667,2023-04-11
912796CV9,MARKET BASED BILL,0.000000,2023-04-25,,99.838028,99.833556,99.844361,2023-04-11
912796YV5,MARKET BASED BILL,0.000000,2023-04-27,,99.811778,99.807111,99.820833,2023-04-11
912796CW7,MARKET BASED BILL,0.000000,2023-05-02,,99.752375,99.747417,99.765000,2023-04-11
912796YW3,MARKET BASED BILL,0.000000,2023-05-04,,99.729431,99.722083,99.734167,2023-04-11
912797FD4,MARKET BASED BILL,0.000000,2023-05-09,,99.672944,99.671000,99.693250,2023-04-11
912796ZE2,MARKET BASED BILL,0.000000,2023-05-11,,99.645833,99.639167,99.665694,2023-04-11
912797FE2,MARKET BASED BILL,0.000000,2023-05-16,,99.585347,99.578056,99.592000,2023-04-11
912796W47,MARKET BASED BILL,0.000000,2023-05-18,,99.554458,99.548806,99.566000,2023-04-11
912797FF9,MARKET BASED BILL,0.000000,2023-05-23,,99.494833,99.490167,99.500028,2023-04-11
912796ZF9,MARKET BASED BILL,0.000000,2023-05-25,,99.457944,99.451222,99.464889,2023-04-11
912797FG7,MARKET BASED BILL,0.000000,2023-05-30,,99.391583,99.382056,99.402667,2023-04-11
912796ZG7,MARKET BASED BILL,0.000000,2023-06-01,,99.356833,99.344083,99.359722,2023-04-11
912797FM4,MARKET BASED BILL,0.000000,2023-06-06,,99.272000,99.270444,99.285000,2023-04-11
912796ZP7,MARKET BASED BILL,0.000000,2023-06-08,,99.258083,99.252444,99.266917,2023-04-11
912797FN2,MARKET BASED BILL,0.000000,2023-06-13,,99.196750,99.191500,99.202611,2023-04-11
912796X53,MARKET BASED BILL,0.000000,2023-06-15,,99.158611,99.151389,99.164444,2023-04-11
912797FP7,MARKET BASED BILL,0.000000,2023-06-20,,99.091944,99.082222,99.093417,2023-04-11
912796ZQ5,MARKET BASED BILL,0.000000,2023-06-22,,99.054000,99.046000,99.069111,2023-04-11
912797FQ5,MARKET BASED BILL,0.000000,2023-06-27,,98.993653,98.986167,99.005667,2023-04-11
912796ZR3,MARKET BASED BILL,0.000000,2023-06-29,,98.959833,98.953250,98.975167,2023-04-11
912797FR3,MARKET BASED BILL,0.000000,2023-07-05,,98.859583,98.857222,98.861333,2023-04-11
912796ZS1,MARKET BASED BILL,0.000000,2023-07-06,,98.839000,98.836611,98.852500,2023-04-11
912797FX0,MARKET BASED BILL,0.000000,2023-07-11,,98.775292,98.768972,98.782500,2023-04-11
912796XQ7,MARKET BASED BILL,0.000000,2023-07-13,,98.735458,98.721250,98.745222,2023-04-11
912797FY8,MARKET BASED BILL,0.000000,2023-07-18,,98.679722,98.668833,98.693194,2023-04-11
912796ZZ5,MARKET BASED BILL,0.000000,2023-07-20,,98.652778,98.644444,98.663500,2023-04-11
912797FZ5,MARKET BASED BILL,0.000000,2023-07-25,,98.591250,98.579583,98.593111,2023-04-11
912796Y29,MARKET BASED BILL,0.000000,2023-07-27,,98.571847,98.552528,98.569000,2023-04-11
912797GA9,MARKET BASED BILL,0.000000,2023-08-01,,98.483333,98.478667,98.492250,2023-04-11
912796Y37,MARKET BASED BILL,0.000000,2023-08-03,,98.473667,98.464167,98.483917,2023-04-11
912797GF8,MARKET BASED BILL,0.000000,2023-08-08,,98.378625,98.376972,98.390611,2023-04-11
912796XY0,MARKET BASED BILL,0.000000,2023-08-10,,98.381625,98.359778,98.360000,2023-04-11
912796Z36,MARKET BASED BILL,0.000000,2023-08-17,,98.293333,98.286222,98.285500,2023-04-11
912796Z44,MARKET BASED BILL,0.000000,2023-08-24,,98.205625,98.196250,98.217056,2023-04-11
912796Z51,MARKET BASED BILL,0.000000,2023-08-31,,98.118500,98.102722,98.127833,2023-04-11
912796YH6,MARKET BASED BILL,0.000000,2023-09-07,,98.046444,98.021611,98.043111,2023-04-11
912796CQ0,MARKET BASED BILL,0.000000,2023-09-14,,97.939500,97.928667,97.950556,2023-04-11
912796CR8,MARKET BASED BILL,0.000000,2023-09-21,,97.851569,97.840250,97.867000,2023-04-11
912796CS6,MARKET BASED BILL,0.000000,2023-09-28,,97.756944,97.742778,97.765444,2023-04-11
912796YJ2,MARKET BASED BILL,0.000000,2023-10-05,,97.659667,97.640000,97.668000,2023-04-11
912796YT0,MARKET BASED BILL,0.000000,2023-11-02,,97.431806,97.374861,97.370667,2023-04-11
912796ZD4,MARKET BASED BILL,0.000000,2023-11-30,,97.074556,97.029250,97.016222,2023-04-11
912796ZN2,MARKET BASED BILL,0.000000,2023-12-28,,96.886125,96.846250,96.836667,2023-04-11
912796ZY8,MARKET BASED BILL,0.000000,2024-01-25,,96.439681,96.395528,96.376000,2023-04-11
912796Z28,MARKET BASED BILL,0.000000,2024-02-22,,96.077125,96.037500,96.032444,2023-04-11
912797LL9,MARKET BASED BILL,0.000000,2024-03-21,,95.721042,95.697083,95.719111,2023-04-11
912828ZH6,MARKET BASED NOTE,0.002500,2023-04-15,,0.000000,99.937500,99.937500,2023-04-11
91282CBX8,MARKET BASED NOTE,0.001250,2023-04-30,,0.000000,99.750000,99.750000,2023-04-11
912828R28,MARKET BASED NOTE,0.016250,2023-04-30,,0.000000,99.843750,99.843750,2023-04-11
9128284L1,MARKET BASED NOTE,0.027500,2023-04-30,,0.000000,99.875000,99.875000,2023-04-11
912828VB3,MARKET BASED NOTE,0.017500,2023-05-15,,0.000000,99.718750,99.718750,2023-04-11
912828ZP8,MARKET BASED NOTE,0.001250,2023-05-15,,0.000000,99.562500,99.562500,2023-04-11
912828R69,MARKET BASED NOTE,0.016250,2023-05-31,,0.000000,99.562500,99.562500,2023-04-11
9128284S6,MARKET BASED NOTE,0.027500,2023-05-31,,0.000000,99.687500,99.687500,2023-04-11
91282CCD1,MARKET BASED NOTE,0.001250,2023-05-31,,0.000000,99.375000,99.343750,2023-04-11
912828ZU7,MARKET BASED NOTE,0.002500,2023-06-15,,0.000000,99.187500,99.187500,2023-04-11
912828S35,MARKET BASED NOTE,0.013750,2023-06-30,,0.000000,99.281250,99.281250,2023-04-11
9128284U1,MARKET BASED NOTE,0.026250,2023-06-30,,0.000000,99.531250,99.531250,2023-04-11
91282CCK5,MARKET BASED NOTE,0.001250,2023-06-30,,0.000000,98.968750,98.968750,2023-04-11
912828ZY9,MARKET BASED NOTE,0.001250,2023-07-15,,0.000000,98.781250,98.750000,2023-04-11
912828S92,MARKET BASED NOTE,0.012500,2023-07-31,,0.000000,98.875000,98.875000,2023-04-11
912828Y61,MARKET BASED NOTE,0.027500,2023-07-31,,0.000000,99.406250,99.406250,2023-04-11
91282CCN9,MARKET BASED NOTE,0.001250,2023-07-31,,0.000000,98.562500,98.562500,2023-04-11
912828VS6,MARKET BASED NOTE,0.025000,2023-08-15,,0.000000,99.187500,99.156250,2023-04-11
91282CAF8,MARKET BASED NOTE,0.001250,2023-08-15,,0.000000,98.406250,98.375000,2023-04-11
9128284X5,MARKET BASED NOTE,0.027500,2023-08-31,,0.000000,99.250000,99.250000,2023-04-11
9128282D1,MARKET BASED NOTE,0.013750,2023-08-31,,0.000000,98.687500,98.687500,2023-04-11
91282CCU3,MARKET BASED NOTE,0.001250,2023-08-31,,0.000000,98.218750,98.218750,2023-04-11
91282CAK7,MARKET BASED NOTE,0.001250,2023-09-15,,0.000000,98.031250,98.031250,2023-04-11
912828T26,MARKET BASED NOTE,0.013750,2023-09-30,,0.000000,98.406250,98.437500,2023-04-11
9128285D8,MARKET BASED NOTE,0.028750,2023-09-30,,0.000000,99.156250,99.156250,2023-04-11
91282CDA6,MARKET BASED NOTE,0.002500,2023-09-30,,0.000000,97.906250,97.937500,2023-04-11
91282CAP6,MARKET BASED NOTE,0.001250,2023-10-15,,97.718750,97.687500,97.687500,2023-04-11
912828T91,MARKET BASED NOTE,0.016250,2023-10-31,,98.343750,98.312500,98.312500,2023-04-11
9128285K2,MARKET BASED NOTE,0.028750,2023-10-31,,99.015625,98.968750,99.000000,2023-04-11
91282CDD0,MARKET BASED NOTE,0.003750,2023-10-31,,97.609375,97.562500,97.593750,2023-04-11
912828WE6,MARKET BASED NOTE,0.027500,2023-11-15,,98.828125,98.781250,98.781250,2023-04-11
91282CAW1,MARKET BASED NOTE,0.002500,2023-11-15,,97.375000,97.343750,97.343750,2023-04-11
912828U57,MARKET BASED NOTE,0.021250,2023-11-30,,98.375000,98.343750,98.343750,2023-04-11
9128285P1,MARKET BASED NOTE,0.028750,2023-11-30,,98.859375,98.812500,98.843750,2023-04-11
91282CDM0,MARKET BASED NOTE,0.005000,2023-11-30,,97.375000,97.343750,97.343750,2023-04-11
91282CBA8,MARKET BASED NOTE,0.001250,2023-12-15,,96.984375,96.937500,96.937500,2023-04-11
912828V23,MARKET BASED NOTE,0.022500,2023-12-31,,98.250000,98.218750,98.218750,2023-04-11
9128285U0,MARKET BASED NOTE,0.026250,2023-12-31,,98.531250,98.500000,98.500000,2023-04-11
91282CDR9,MARKET BASED NOTE,0.007500,2023-12-31,,97.203125,97.156250,97.156250,2023-04-11
91282CBE0,MARKET BASED NOTE,0.001250,2024-01-15,,96.593750,96.562500,96.562500,2023-04-11
912828V80,MARKET BASED NOTE,0.022500,2024-01-31,,98.046875,98.000000,98.031250,2023-04-11
9128285Z9,MARKET BASED NOTE,0.025000,2024-01-31,,98.250000,98.218750,98.218750,2023-04-11
91282CDV0,MARKET BASED NOTE,0.008750,2024-01-31,,96.968750,96.937500,96.937500,2023-04-11
912828B66,MARKET BASED NOTE,0.027500,2024-02-15,,98.406250,98.375000,98.375000,2023-04-11
91282CBM2,MARKET BASED NOTE,0.001250,2024-02-15,,96.218750,96.187500,96.218750,2023-04-11
9128286G0,MARKET BASED NOTE,0.023750,2024-02-29,,98.000000,97.968750,97.968750,2023-04-11
912828W48,MARKET BASED NOTE,0.021250,2024-02-29,,97.812500,97.781250,97.750000,2023-04-11
91282CEA5,MARKET BASED NOTE,0.015000,2024-02-29,,97.218750,97.187500,97.187500,2023-04-11
91282CBR1,MARKET BASED NOTE,0.002500,2024-03-15,,96.031250,96.000000,96.000000,2023-04-11
912828W71,MARKET BASED NOTE,0.021250,2024-03-31,,97.593750,97.562500,97.562500,2023-04-11
91282CEG2,MARKET BASED NOTE,0.022500,2024-03-31,,97.750000,97.718750,97.718750,2023-04-11
91282CBV2,MARKET BASED NOTE,0.003750,2024-04-15,,95.859375,95.812500,95.812500,2023-04-11
912828X70,MARKET BASED NOTE,0.020000,2024-04-30,,97.343750,97.312500,97.312500,2023-04-11
9128286R6,MARKET BASED NOTE,0.022500,2024-04-30,,97.578125,97.531250,97.531250,2023-04-11
91282CEK3,MARKET BASED NOTE,0.025000,2024-04-30,,97.843750,97.812500,97.812500,2023-04-11
91282CCC3,MARKET BASED NOTE,0.002500,2024-05-15,,95.421875,95.375000,95.406250,2023-04-11
912828WJ5,MARKET BASED NOTE,0.025000,2024-05-15,,97.796875,97.750000,97.781250,2023-04-11
912828XT2,MARKET BASED NOTE,0.020000,2024-05-31,,97.203125,97.156250,97.156250,2023-04-11
91282CER8,MARKET BASED NOTE,0.025000,2024-05-31,,97.734375,97.687500,97.718750,2023-04-11
91282CCG4,MARKET BASED NOTE,0.002500,2024-06-15,,95.156250,95.125000,95.125000,2023-04-11
91282CEX5,MARKET BASED NOTE,0.030000,2024-06-30,,98.234375,98.187500,98.187500,2023-04-11
912828XX3,MARKET BASED NOTE,0.020000,2024-06-30,,97.046875,97.000000,97.000000,2023-04-11
9128286Z8,MARKET BASED NOTE,0.017500,2024-06-30,,96.765625,96.718750,96.718750,2023-04-11
91282CCL3,MARKET BASED NOTE,0.003750,2024-07-15,,95.031250,95.000000,95.000000,2023-04-11
91282CFA4,MARKET BASED NOTE,0.030000,2024-07-31,,98.171875,98.125000,98.156250,2023-04-11
912828Y87,MARKET BASED NOTE,0.017500,2024-07-31,,96.578125,96.531250,96.562500,2023-04-11
9128282N9,MARKET BASED NOTE,0.021250,2024-07-31,,97.109375,97.062500,97.062500,2023-04-11
912828D56,MARKET BASED NOTE,0.023750,2024-08-15,,97.359375,97.312500,97.312500,2023-04-11
91282CCT6,MARKET BASED NOTE,0.003750,2024-08-15,,94.750000,94.718750,94.718750,2023-04-11
91282CFG1,MARKET BASED NOTE,0.032500,2024-08-31,,98.484375,98.468750,98.468750,2023-04-11
912828YE4,MARKET BASED NOTE,0.012500,2024-08-31,,95.796875,95.750000,95.750000,2023-04-11
9128282U3,MARKET BASED NOTE,0.018750,2024-08-31,,96.671875,96.625000,96.625000,2023-04-11
91282CCX7,MARKET BASED NOTE,0.003750,2024-09-15,,94.546875,94.500000,94.500000,2023-04-11
91282CFN6,MARKET BASED NOTE,0.042500,2024-09-30,,99.843750,99.812500,99.843750,2023-04-11
9128282Y5,MARKET BASED NOTE,0.021250,2024-09-30,,96.921875,96.875000,96.875000,2023-04-11
912828YH7,MARKET BASED NOTE,0.015000,2024-09-30,,96.015625,95.968750,96.000000,2023-04-11
91282CDB4,MARKET BASED NOTE,0.006250,2024-10-15,,94.656250,94.625000,94.625000,2023-04-11
91282CFQ9,MARKET BASED NOTE,0.043750,2024-10-31,,100.078125,100.062500,100.062500,2023-04-11
912828YM6,MARKET BASED NOTE,0.015000,2024-10-31,,95.828125,95.781250,95.812500,2023-04-11
9128283D0,MARKET BASED NOTE,0.022500,2024-10-31,,96.937500,96.906250,96.906250,2023-04-11
912828G38,MARKET BASED NOTE,0.022500,2024-11-15,,96.890625,96.843750,96.843750,2023-04-11
91282CDH1,MARKET BASED NOTE,0.007500,2024-11-15,,94.593750,94.562500,94.562500,2023-04-11
91282CFX4,MARKET BASED NOTE,0.045000,2024-11-30,,100.328125,100.312500,100.343750,2023-04-11
912828YV6,MARKET BASED NOTE,0.015000,2024-11-30,,95.703125,95.656250,95.687500,2023-04-11
9128283J7,MARKET BASED NOTE,0.021250,2024-11-30,,96.703125,96.656250,96.656250,2023-04-11
91282CDN8,MARKET BASED NOTE,0.010000,2024-12-15,,94.843750,94.812500,94.812500,2023-04-11
91282CGD7,MARKET BASED NOTE,0.042500,2024-12-31,,100.046875,100.031250,100.062500,2023-04-11
9128283P3,MARKET BASED NOTE,0.022500,2024-12-31,,96.765625,96.718750,96.750000,2023-04-11
912828YY0,MARKET BASED NOTE,0.017500,2024-12-31,,95.968750,95.937500,95.968750,2023-04-11
91282CDS7,MARKET BASED NOTE,0.011250,2025-01-15,,94.843750,94.812500,94.812500,2023-04-11
91282CGG0,MARKET BASED NOTE,0.041250,2025-01-31,,99.921875,99.906250,99.937500,2023-04-11
912828Z52,MARKET BASED NOTE,0.013750,2025-01-31,,95.234375,95.187500,95.218750,2023-04-11
9128283V0,MARKET BASED NOTE,0.025000,2025-01-31,,97.140625,97.093750,97.125000,2023-04-11
912828J27,MARKET BASED NOTE,0.020000,2025-02-15,,96.203125,96.156250,96.187500,2023-04-11
91282CDZ1,MARKET BASED NOTE,0.015000,2025-02-15,,95.312500,95.281250,95.312500,2023-04-11
91282CGN5,MARKET BASED NOTE,0.046250,2025-02-28,,100.921875,100.906250,100.937500,2023-04-11
912828ZC7,MARKET BASED NOTE,0.011250,2025-02-28,,94.640625,94.593750,94.625000,2023-04-11
9128283Z1,MARKET BASED NOTE,0.027500,2025-02-28,,97.578125,97.531250,97.531250,2023-04-11
91282CED9,MARKET BASED NOTE,0.017500,2025-03-15,,95.687500,95.656250,95.687500,2023-04-11
91282CGU9,MARKET BASED NOTE,0.038750,2025-03-31,,99.671875,99.656250,99.687500,2023-04-11
9128284F4,MARKET BASED NOTE,0.026250,2025-03-31,,97.328125,97.281250,97.312500,2023-04-11
912828ZF0,MARKET BASED NOTE,0.005000,2025-03-31,,93.375000,93.343750,93.343750,2023-04-11
91282CEH0,MARKET BASED NOTE,0.026250,2025-04-15,,97.250000,97.218750,97.250000,2023-04-11
912828ZL7,MARKET BASED NOTE,0.003750,2025-04-30,,92.859375,92.812500,92.843750,2023-04-11
9128284M9,MARKET BASED NOTE,0.028750,2025-04-30,,97.687500,97.656250,97.656250,2023-04-11
912828XB1,MARKET BASED NOTE,0.021250,2025-05-15,,96.171875,96.125000,96.187500,2023-04-11
91282CEQ0,MARKET BASED NOTE,0.027500,2025-05-15,,97.437500,97.406250,97.437500,2023-04-11
912828ZT0,MARKET BASED NOTE,0.002500,2025-05-31,,92.375000,92.343750,92.375000,2023-04-11
9128284R8,MARKET BASED NOTE,0.028750,2025-05-31,,97.671875,97.625000,97.656250,2023-04-11
91282CEU1,MARKET BASED NOTE,0.028750,2025-06-15,,97.687500,97.656250,97.687500,2023-04-11
912828ZW3,MARKET BASED NOTE,0.002500,2025-06-30,,92.281250,92.250000,92.250000,2023-04-11
912828XZ8,MARKET BASED NOTE,0.027500,2025-06-30,,97.390625,97.343750,97.375000,2023-04-11
91282CEY3,MARKET BASED NOTE,0.030000,2025-07-15,,97.906250,97.875000,97.906250,2023-04-11
912828Y79,MARKET BASED NOTE,0.028750,2025-07-31,,97.671875,97.625000,97.656250,2023-04-11
91282CAB7,MARKET BASED NOTE,0.002500,2025-07-31,,91.937500,91.906250,91.937500,2023-04-11
912828K74,MARKET BASED NOTE,0.020000,2025-08-15,,95.687500,95.656250,95.687500,2023-04-11
91282CFE6,MARKET BASED NOTE,0.031250,2025-08-15,,98.156250,98.125000,98.156250,2023-04-11
91282CAJ0,MARKET BASED NOTE,0.002500,2025-08-31,,91.687500,91.656250,91.687500,2023-04-11
9128284Z0,MARKET BASED NOTE,0.027500,2025-08-31,,97.281250,97.250000,97.250000,2023-04-11
